-0.9125,-0.6625,-0.0725,-0.0575,-0.2925,15,27,7,0,3.03810528769025,7.14285714285714,9.63820242109898,14.2857142857143,14.791881867545,21.4285714285714,25,28.5714285714286,35.2081178698251,35.7142857142857,40.3617975893767,42.8571428571428,46.9618946395336,50,0,-11.7701494206449,0,-15.4978776789588,0,-4.49111722967221,0,-5.33333333333333,0,-4.4911168051182,0,-15.4978776993262,0,-11.7701496460096,0,0.000930623163406022,-0.00157091247693999,0.00118415297394897,0,0.001953148406816,0.00128289360536479,0.00246324063535944,0.00206688471437929,0.00167052880102109,0.00285087564590413,0.00218062101425696,0.00413376991893681,0.00294961644478552,0.00570468227462326,0.00320314625654727,-0.00515275209655217,-0.00401550920874006,-0.00360426309224908,0,-0.00279737925161448,-0.00281756036402988,-0.00782278715266878,-0.00799809989934566,-0.00782278721199456,-0.00281756068931507,-0.00279737951672017,0,-0.00360426304690833,-0.0040155091031793,-0.00515275192613219,3,11,0,2,4,6,8,10,12,0,1,3,5,7,9,11,13,1,3,5,7,9,11,2,4,6,8,10,12,2,4,6,8,10,12,14,1,3,5,7,9,11,13,14,2,4,6,8,10,12,3,5,7,9,11,13
-0.2175,-0.5975,-0.5425,-0.5575,-0.6675,15,27,7,0,4.99335404062247,7.14285714285714,9.77506066547382,14.2857142857143,17.3309772828218,21.4285714285714,25,28.5714285714286,32.669022759458,35.7142857142857,40.2249393878782,42.8571428571428,45.0066459767797,50,0,-6.20291452087831,0,-12.5643489126043,0,-13.8217955622354,0,-15.8333333333333,0,-13.8217955583494,0,-12.5643488616433,0,-6.20291449681369,0,-0.0031119230149215,-0.00109177602580592,-0.00232123573764646,0,-0.00135129716891126,-0.00124910404549559,-0.00132708642817202,-0.00144361576982751,-0.00156014522647344,-0.00163812748727237,-0.00153593449036191,-0.00288723155702291,-0.000565995926034238,-0.0017954555925494,0.000224691351552731,-0.00604727804142662,-0.00261646727457432,-0.0022395230644757,0,-0.00374715397645198,-0.00585170260573563,-0.00784255820290579,-0.00771368678650672,-0.00784255821132205,-0.00585170260524538,-0.0037471539816306,0,-0.00223952301900443,-0.00261646721600537,-0.00604727794110214,3,11,0,2,4,6,8,10,12,0,1,3,5,7,9,11,13,1,3,5,7,9,11,2,4,6,8,10,12,2,4,6,8,10,12,14,1,3,5,7,9,11,13,14,2,4,6,8,10,12,3,5,7,9,11,13
-0.3525,-0.4575,-0.4025,-0.1175,-0.1775,15,27,7,0,4.43860144901425,7.14285714285714,11.1551696113054,14.2857142857143,17.7034851886282,21.4285714285714,25,28.5714285714286,32.2965147790611,35.7142857142857,38.8448304520736,42.8571428571428,45.5613984520332,50,0,-6.7756774230267,0,-10.7133249836287,0,-6.3502400155875,0,-4,0,-6.35023998213061,0,-10.7133249855201,0,-6.7756775462823,0,-0.00402560865174579,-0.0018005622070799,-0.00338217819224227,0,-0.00199159364573854,-0.000730468537182314,-0.0011426451348353,-0.000926122946968645,-0.000709600768440112,-0.00112177735078466,0.000139347721272506,-0.00185224585884798,0.00152993225590931,-5.16836861842955E-05,0.00217336271805266,-0.00821700113157724,-0.0051675945992726,-0.00395583293971849,0,-0.00160391806179702,-0.00132440556640343,-0.00229328666009475,-0.00195380250337635,-0.00229328666949024,-0.0013244055937488,-0.001603918078675,0,-0.00395583288694469,-0.00516759449986504,-0.00821700104650548,3,11,0,2,4,6,8,10,12,0,1,3,5,7,9,11,13,1,3,5,7,9,11,2,4,6,8,10,12,2,4,6,8,10,12,14,1,3,5,7,9,11,13,14,2,4,6,8,10,12,3,5,7,9,11,13
-0.6125,-0.4425,-0.4825,-0.4475,-0.9025,15,27,7,0,3.28447622604178,7.14285714285714,10.0002344804708,14.2857142857143,18.8785387903688,21.4285714285714,25,28.5714285714286,31.1214613345388,35.7142857142857,39.9997655583361,42.8571428571428,46.7155237396378,50,0,-8.41182455207311,0,-12.0638784265919,0,-12.3484498319274,0,-18.75,0,-12.3484497593722,0,-12.063878440681,0,-8.4118246207938,0,-0.00234811485303051,-0.00155412714902574,-0.00196459830801276,0,-0.00091775532704115,-0.000610126522440697,-0.000942108844883798,-0.0010169199599885,-0.00109173113318334,-0.00142371336026936,-0.00111608464627259,-0.00203383981535263,-6.92416728427226E-05,-0.000479712713342845,0.000314274873049358,-0.00630124209476922,-0.00456014046748264,-0.00340080672251688,0,-0.00366156088913466,-0.0056326781699173,-0.00701231466804395,-0.00648550697346716,-0.00701231468599922,-0.00563267818999106,-0.00366156093027557,0,-0.00340080667831932,-0.00456014036958197,-0.00630124196463844,3,11,0,2,4,6,8,10,12,0,1,3,5,7,9,11,13,1,3,5,7,9,11,2,4,6,8,10,12,2,4,6,8,10,12,14,1,3,5,7,9,11,13,14,2,4,6,8,10,12,3,5,7,9,11,13
-0.3475,-0.5425,-0.0425,-0.2975,-0.9375,15,27,7,0,5.7493052201288,7.14285714285714,13.4209607629061,14.2857142857143,20.1048801120999,21.4285714285714,25,28.5714285714286,29.8951197920852,35.7142857142857,36.5790391572962,42.8571428571428,44.2506948113422,50,0,-8.58758710388546,0,-5.84070965219533,0,-9.32133971867422,0,-18.1666666666667,0,-9.32133993790146,0,-5.84070954227062,0,-8.5875870700447,0,-0.0221743078646317,0.0141565838052957,-0.0215167221083664,0,-0.0182039758694131,-0.000989879683424512,-0.016923651161671,-0.0166309678168563,-0.0163382830542241,-0.0322720556766732,-0.015057958372471,-0.0332619354867201,-0.0117452120443316,-0.0474185205468192,-0.0110876262890745,-0.0628008085120285,-0.0364195740739237,-0.0290146195912133,0,-0.000198368668047257,0.00532457970151497,0.00406060019790212,-0.000298431545971088,0.00406059999653071,0.00532457965618561,-0.000198368792072242,0,-0.02901462195782,-0.0364195770187115,-0.0628008131410017,3,11,0,2,4,6,8,10,12,0,1,3,5,7,9,11,13,1,3,5,7,9,11,2,4,6,8,10,12,2,4,6,8,10,12,14,1,3,5,7,9,11,13,14,2,4,6,8,10,12,3,5,7,9,11,13
-0.4425,-0.2275,-0.6175,-0.0175,-0.1825,15,27,7,0,4.58151362211823,7.14285714285714,12.4151168603885,14.2857142857143,18.1881284977103,21.4285714285714,25,28.5714285714286,31.8118714675891,35.7142857142857,37.5848831379633,42.8571428571428,45.4184864702179,50,0,-7.40896156425442,0,-10.4490224256996,0,-6.56024345553974,0,-3.16666666666667,0,-6.56024338952128,0,-10.4490224270857,0,-7.40896147719503,0,-0.0139013498573908,-0.00430192191558986,-0.0132939707794804,0,-0.0116313394927129,-0.00514349484301289,-0.0101275574917181,-0.00907244920279329,-0.00801734092296602,-0.0130014034822661,-0.00651355891149921,-0.0181448984463717,-0.00485092762464247,-0.0138429764145002,-0.00424354855183618,-0.0215892132255354,-0.0139972556361393,-0.0100799223236857,0,0.000609451625936207,0.00450055990092372,0.0065685264685141,0.00878040537523189,0.0065685264886701,0.00450055997102189,0.000609451651057955,0,-0.0100799223329264,-0.01399725576283,-0.0215892132224008,3,11,0,2,4,6,8,10,12,0,1,3,5,7,9,11,13,1,3,5,7,9,11,2,4,6,8,10,12,2,4,6,8,10,12,14,1,3,5,7,9,11,13,14,2,4,6,8,10,12,3,5,7,9,11,13
-0.7625,-0.4225,-0.6025,-0.9675,-0.9925,15,27,7,0,3.05594833694067,7.14285714285714,9.98625246939926,14.2857142857143,17.1825255991535,21.4285714285714,25,28.5714285714286,32.8174744629065,35.7142857142857,40.0137476225707,42.8571428571428,46.9440517735244,50,0,-9.68255106529579,0,-13.1418310955799,0,-19.0580310039587,0,-24.5833333333333,0,-19.0580309088544,0,-13.1418311412503,0,-9.68255079378234,0,-0.00763337266431061,-0.00309984052837792,-0.00732337073314145,0,-0.00636448459484593,-0.00520439578688619,-0.00629573698780341,-0.00635391342773856,-0.00641209027239942,-0.00750343104475195,-0.00634334267168757,-0.012707826679,-0.00538445655047201,-0.00960798608985739,-0.00507445462181574,-0.0108004832615353,-0.0078343652082481,-0.00486684162502208,0,-0.00256663066515074,-0.00566796183398065,-0.00798006857771357,-0.00766306133808459,-0.00798006861752675,-0.00566796186839633,-0.00256663076869515,0,-0.004866841378931,-0.00783436472822128,-0.0108004825126807,3,11,0,2,4,6,8,10,12,0,1,3,5,7,9,11,13,1,3,5,7,9,11,2,4,6,8,10,12,2,4,6,8,10,12,14,1,3,5,7,9,11,13,14,2,4,6,8,10,12,3,5,7,9,11,13
-0.5075,-0.7375,-0.9925,-0.9875,-0.2125,15,27,7,0,4.60615785013302,7.14285714285714,11.1361324623439,14.2857142857143,19.8475327139017,21.4285714285714,25,28.5714285714286,30.1524672968094,35.7142857142857,38.8638681075679,42.8571428571428,45.393842101788,50,0,-10.5325617364481,0,-19.9521451206661,0,-21.7883077771925,0,-11.75,0,-21.7883077968187,0,-19.9521444501496,0,-10.5325618309661,0,-0.000122779982659563,-0.00247274651418402,0.00030676929294748,0,0.00105157075602554,-0.0028011062435138,0.00119891161880404,0.00126943934224519,0.00133996539731907,0.00533998549294707,0.00148730622225477,0.00253887862635251,0.00223210765425073,0.00501162434582544,0.00266165693048668,-0.00426381759838918,-0.00340840406185925,-0.00364601134362057,0,-0.00611664836534944,-0.0106911492727171,-0.0134705691555999,-0.0131249645086614,-0.0134705688389881,-0.0106911491017,-0.00611664811927162,0,-0.00364601082561802,-0.00340840334206139,-0.00426381650879889,3,11,0,2,4,6,8,10,12,0,1,3,5,7,9,11,13,1,3,5,7,9,11,2,4,6,8,10,12,2,4,6,8,10,12,14,1,3,5,7,9,11,13,14,2,4,6,8,10,12,3,5,7,9,11,13
-0.2575,-0.7325,-0.5525,-0.5175,-0.2725,15,27,7,0,4.90932945224328,7.14285714285714,9.64806735223688,14.2857142857143,17.5879588480345,21.4285714285714,25,28.5714285714286,32.4120411216997,35.7142857142857,40.3519324788985,42.8571428571428,45.0906706181918,50,0,-7.2643372802039,0,-14.6294247643738,0,-13.3048635695363,0,-8.83333333333333,0,-13.3048635578956,0,-14.6294249362247,0,-7.26433716386697,0,0.00301280357963461,0.00160973517260101,0.00367659917278382,0,0.00449256947822739,0.00122048394624253,0.00446124884319111,0.00422413339754714,0.00398701812404721,0.00722778281941478,0.00395569751082444,0.00844826695880896,0.00477166782935798,0.00683853173414737,0.00543546342361415,-0.00153324997314013,-0.000725166144235484,-0.00139963856591369,0,-0.00598859246238639,-0.00873257045479824,-0.0122140444691923,-0.0126668592942625,-0.012214044484449,-0.00873257046759816,-0.00598859245452103,0,-0.00139963858710628,-0.000725166173028368,-0.001533250040196,3,11,0,2,4,6,8,10,12,0,1,3,5,7,9,11,13,1,3,5,7,9,11,2,4,6,8,10,12,2,4,6,8,10,12,14,1,3,5,7,9,11,13,14,2,4,6,8,10,12,3,5,7,9,11,13
-0.3025,-0.8175,-0.5825,-0.0125,-0.0175,15,27,7,0,5.56680458642556,7.14285714285714,12.3461565185594,14.2857142857143,17.5911744226483,21.4285714285714,25,28.5714285714286,32.4088256274987,35.7142857142857,37.6538440108037,42.8571428571428,44.4331950561768,50,0,-9.49460942143212,0,-16.8672323837626,0,-7.29775922013836,0,-0.416666666666667,0,-7.29775933392671,0,-16.8672327327234,0,-9.49461009239043,0,-0.601766436330127,-0.264741138717071,-0.601190549615179,0,-0.600168603457229,-0.344999468795317,-0.598773575450748,-0.591079877269739,-0.58338617973386,-0.837160279826347,-0.581991151909244,-1.18215974047183,-0.580969205834089,-0.917418624936999,-0.580393319122864,-0.444834883292902,-0.245199119796336,-0.188932926867216,0,0.0687086948260206,0.185442229692657,0.31978755665249,0.445520410413443,0.319787561429412,0.185442238215247,0.0687087101579455,0,-0.188932899413595,-0.245199077066992,-0.44483484422794,3,11,0,2,4,6,8,10,12,0,1,3,5,7,9,11,13,1,3,5,7,9,11,2,4,6,8,10,12,2,4,6,8,10,12,14,1,3,5,7,9,11,13,14,2,4,6,8,10,12,3,5,7,9,11,13
