-0.8125,-0.3815,-0.5865,-0.4315,-0.3065,19,35,9,0,2.00845455516655,5.07580465344079,5.55555555555556,11.1111111111111,11.2890674622041,16.6666666666667,18.3786459677133,22.2222222222222,25,27.7777777777778,31.6213543893316,33.3333333333333,38.7109325465851,38.8888888888889,44.4444444444444,44.9241950381978,47.9915453882195,50,0,-7.23407064709794,-14.0497429925349,0,0,-12.2610891636835,0,-12.0459402350033,0,-8.75,0,-12.0459404696082,0,-12.2610891645458,0,0,-14.0497433703146,-7.23407082362727,0,0.0178144681836513,0.00742029533526238,0,0.0179841490874867,0.0181840756156749,0.00594650466535559,0.0174929310468081,0.00788493814948518,0.016156912132766,0.015103046929087,0.0140491821538915,0.0223211561735232,0.0127131633099805,0.0242595891336566,0.0120220187949246,0.0122219453445642,0.0302060950888381,0.0227857994964846,0.0123916262490419,0.00452823035430012,0.00253198590014353,0,-0.00244625172149052,-0.0144183794807183,-0.0177206915749893,-0.0264056555145792,-0.0292209933422332,-0.0356649521181319,-0.037647530862392,-0.0356649521553121,-0.0292209928862373,-0.0264056553513678,-0.0177206916264706,-0.0144183793680754,-0.00244625141371071,0,0.00253198616905432,0.00452823072249643,2,16,0,3,4,6,8,10,12,14,15,0,1,2,5,7,9,11,13,16,17,1,2,5,7,9,11,13,16,3,4,6,8,10,12,14,15,3,4,6,8,10,12,14,15,18,1,2,5,7,9,11,13,16,17,18,3,4,6,8,10,12,14,15,2,5,7,9,11,13,16,17
-0.8885,-0.8505,-0.2725,-0.7165,-0.9705,19,35,9,0,2.41033606839735,5.55555555555556,5.98239532397976,11.1111111111111,12.3461539457866,16.6666666666667,18.7064924206114,22.2222222222222,25,27.7777777777778,31.2935075369362,33.3333333333333,37.6538457458673,38.8888888888889,44.0176046855055,44.4444444444444,47.5896639244252,50,0,-9.71514476975599,0,-19.0310387987438,0,-14.4512926622282,0,-14.8244463662791,0,-22.1666666666667,0,-14.8244464428168,0,-14.4512920976899,0,-19.0310387848471,0,-9.71514479530528,0,0.023402955466311,0.00910423699820224,0.0235545843815762,0,0.0237604090442556,0.0144720888290255,0.0232763051082491,0.0149168342663416,0.0223640539488306,0.0220105441588267,0.0216570335370757,0.0291042537441966,0.0207447823799699,0.0295489983050171,0.0202606783976369,0.0440210886004685,0.0204665030598573,0.0349168510861626,0.0206181319751753,0.00485147460494799,0.00247288022566813,-0.00196781792496465,0,-0.0143599265712412,-0.0190450184196631,-0.0251475613882035,-0.0278407290616618,-0.0285788411172544,-0.0246773771291813,-0.0285788410033148,-0.0278407288493366,-0.0251475613188436,-0.0190450189653344,-0.0143599269830593,0,-0.00196781790866995,0.00247288042668831,0.00485147496355636,3,15,0,2,4,6,8,10,12,14,16,0,1,3,5,7,9,11,13,15,17,1,3,5,7,9,11,13,15,2,4,6,8,10,12,14,16,2,4,6,8,10,12,14,16,18,1,3,5,7,9,11,13,15,17,18,2,4,6,8,10,12,14,16,3,5,7,9,11,13,15,17
-0.4915,-0.3345,-0.3765,-0.4985,-0.4665,19,35,9,0,2.66251349742624,5.55555555555556,6.91702630750595,11.1111111111111,13.0154429066301,16.6666666666667,18.804538641488,22.2222222222222,25,27.7777777777778,31.1954615483235,33.3333333333333,36.9845575479568,38.8888888888889,43.08297310301,44.4444444444444,47.3374865178483,50,0,-5.66816142686051,0,-10.0367297316013,0,-9.14844526523821,0,-11.5113653638304,0,-12,0,-11.5113652930537,0,-9.14844517620892,0,-10.0367298447351,0,-5.6681613997987,0,0.00359101427577701,0.00104336445981826,0.00387809452387334,0,0.0043821902023022,0.00161734083249404,0.00384024314566875,0.0012793424505895,0.00290833786338671,0.00237432739415657,0.00184031723642289,0.00346931231565886,0.000908412012101866,0.00313131372932241,0.000366465141428419,0.00474865475879374,0.000870560885965058,0.003705290526406,0.00115764113378507,0.000508799776185499,0.000153007056633146,-0.000994110820914872,0,-0.00614150168010008,-0.00893340339109023,-0.0115900624072354,-0.012610087342771,-0.0143293525414953,-0.0142525419804057,-0.0143293523998965,-0.0126100870442723,-0.011590061909079,-0.00893340262976365,-0.0061415011320425,0,-0.000994110792391282,0.000153006841742755,0.000508799365741954,3,15,0,2,4,6,8,10,12,14,16,0,1,3,5,7,9,11,13,15,17,1,3,5,7,9,11,13,15,2,4,6,8,10,12,14,16,2,4,6,8,10,12,14,16,18,1,3,5,7,9,11,13,15,17,18,2,4,6,8,10,12,14,16,3,5,7,9,11,13,15,17
-0.0305,-0.6765,-0.7895,-0.2765,-0.7105,19,35,9,0,5.55555555555556,5.73025646155055,9.0337932815716,11.1111111111111,13.7479788592994,16.6666666666667,18.6422470589572,22.2222222222222,25,27.7777777777778,31.3577529831037,33.3333333333333,36.252021178631,38.8888888888889,40.9662067307212,44.2697435500506,44.4444444444444,50,0,0,-5.0114581938431,-12.1530456143778,0,-17.9155091096239,0,-11.9245025661977,0,-14.1666666666667,0,-11.9245026161956,0,-17.9155091167105,0,-12.1530455857182,-5.01145817377224,0,0,-0.00354805180989506,-0.00284923450190478,0.00883078164684765,0,-0.0022200233821293,-0.0149936076886914,-0.0021856936705072,-0.00311923388961033,-0.00253454835290689,-0.00275859009679638,-0.00298263188598233,-0.00239794631285382,-0.00333148656601799,0.0094764274453346,-0.00329715685329925,-0.00551718032906321,-0.0143479617950338,-0.00266794573327633,-0.00196912842390207,-0.0147253686936009,7.49659033824296E-05,0.00136131636299938,0,-0.00453777167690411,-0.01155171753551,-0.0185831439755047,-0.0206672625292442,-0.0219211453400878,-0.0215069757639432,-0.0219211453237968,-0.0206672624874408,-0.0185831439322697,-0.011551717466939,-0.00453777164574528,0,0.00136131629110168,7.49658667307826E-05,-0.0147253686944066,3,15,0,1,4,6,8,10,12,14,17,0,2,3,5,7,9,11,13,15,16,2,3,5,7,9,11,13,15,1,4,6,8,10,12,14,17,1,4,6,8,10,12,14,17,18,2,3,5,7,9,11,13,15,16,18,1,4,6,8,10,12,14,17,3,5,7,9,11,13,15,16
-0.8285,-0.9145,-0.5935,-0.9805,-0.1135,19,35,9,0,2.40378618175939,5.55555555555556,5.62751739092236,11.1111111111111,12.8480451462797,16.6666666666667,20.6595149175617,22.2222222222222,25,27.7777777777778,29.3404853792474,33.3333333333333,37.1519551227768,38.8888888888889,44.372482359263,44.4444444444444,47.5962138272417,50,0,-9.16599517958594,0,-18.0647348356643,0,-18.5677517644446,0,-18.2132436012454,0,-10,0,-18.2132441653314,0,-18.5677519738769,0,-18.0647353264797,0,-9.16599514866362,0,0.0428110061213949,0.0191473094336296,0.0429712826453076,0,0.0431641049586949,-0.00148755781468855,0.0426958829303711,0.000672849949664755,0.0418282913438234,0.0409904549834123,0.0401526195091894,0.0813080622054719,0.0392850279688626,0.0834684687823392,0.0388168059893216,0.0819809118990839,0.0390096283143732,0.0628336013579724,0.0391699048382264,0.011017143434213,0.00592545769194578,-0.00209763472798406,0,-0.0198150163673164,-0.0280469238632744,-0.0415979995305577,-0.0530763473867773,-0.0655222882592734,-0.0699372846683476,-0.0655222884526425,-0.0530763465129727,-0.0415979992963876,-0.0280469229767338,-0.0198150159621733,0,-0.00209763421503486,0.00592545818734616,0.0110171438870865,3,15,0,2,4,6,8,10,12,14,16,0,1,3,5,7,9,11,13,15,17,1,3,5,7,9,11,13,15,2,4,6,8,10,12,14,16,2,4,6,8,10,12,14,16,18,1,3,5,7,9,11,13,15,17,18,2,4,6,8,10,12,14,16,3,5,7,9,11,13,15,17
-0.3515,-0.6335,-0.3485,-0.6925,-0.3915,19,35,9,0,3.42657591473798,5.55555555555556,7.34730416232652,11.1111111111111,13.2874551801152,16.6666666666667,18.9726766234473,22.2222222222222,25,27.7777777777778,31.0273231461197,33.3333333333333,36.7125453197465,38.8888888888889,42.6526960964556,44.4444444444444,46.5734240645974,50,0,-5.79641950088068,0,-11.258962036632,0,-11.7561164255155,0,-14.1884128028968,0,-12.25,0,-14.1884129468039,0,-11.7561166790874,0,-11.2589617625486,0,-5.79641953412261,0,0.00129933284157589,0.000311772923838858,0.00166062143820277,0,0.00215670694045519,-0.000568344228559226,0.0018185324103924,-0.0016705282850593,0.00114788498063764,0.000678439734053277,0.000208994414448573,0.00302740787054484,-0.000461653037459818,0.00192522403970612,-0.000799827552887139,0.00135687913243978,-0.000303742066652612,0.00104510635476592,5.75465300811303E-05,-0.00118202024949912,-0.00076621736200717,-0.00117169084725606,0,-0.00505407859103663,-0.00825802322075581,-0.0112315770339627,-0.0127240949670417,-0.0158308709443453,-0.0166063413074601,-0.0158308709569107,-0.0127240950269675,-0.0112315770112119,-0.00825802288652142,-0.00505407844721197,0,-0.00117169085860504,-0.000766217408747334,-0.00118202035703713,3,15,0,2,4,6,8,10,12,14,16,0,1,3,5,7,9,11,13,15,17,1,3,5,7,9,11,13,15,2,4,6,8,10,12,14,16,2,4,6,8,10,12,14,16,18,1,3,5,7,9,11,13,15,17,18,2,4,6,8,10,12,14,16,3,5,7,9,11,13,15,17
-0.0105,-0.4795,-0.0955,-0.8315,-0.5005,19,35,9,0,5.55555555555556,5.83765965180331,10.7445959518345,11.1111111111111,16.2935964203657,16.6666666666667,19.2126173837977,22.2222222222222,25,27.7777777777778,30.7873826866509,33.3333333333333,33.7064035196438,38.8888888888889,39.2554040756177,44.1623403749118,44.4444444444444,50,0,0,-3.27292225874313,-7.82382584936712,0,-9.02904976331883,0,-15.2526757394023,0,-15.25,0,-15.2526756196332,0,-9.02904988016622,0,-7.82382585005908,-3.27292222942153,0,0,-0.0165797439254127,-0.0154896679040868,-0.00643599700297625,0,-0.0142450116340594,-0.000847993124621251,-0.0139425058406998,-0.0140094002263479,-0.0138953435564773,-0.0139320646552321,-0.0139687857811844,-0.0138547291191941,-0.0139216234960016,-0.0270161362935422,-0.0136191177203524,-0.0278641294097532,-0.0214281323582219,-0.012374461454724,-0.0112843854286209,-0.0308348173637519,-0.0107029939115757,-0.00966375665104542,0,-0.00227526749642302,0.00174850968589348,-0.000506649811908211,-0.00367909000309071,-0.00547855748688093,-0.00548534409608479,-0.00547855750327134,-0.00367909004956763,-0.000506649927038432,0.00174850967400998,-0.00227526746192214,0,-0.0096637566690046,-0.0107029938655287,-0.0308348174769961,3,15,0,1,4,6,8,10,12,14,17,0,2,3,5,7,9,11,13,15,16,2,3,5,7,9,11,13,15,1,4,6,8,10,12,14,17,1,4,6,8,10,12,14,17,18,2,3,5,7,9,11,13,15,16,18,1,4,6,8,10,12,14,17,3,5,7,9,11,13,15,16
-0.6985,-0.6275,-0.3565,-0.6515,-0.8335,19,35,9,0,2.41596269212731,5.55555555555556,5.94780313927647,11.1111111111111,12.4618013341383,16.6666666666667,18.8898396103925,22.2222222222222,25,27.7777777777778,31.1101602729118,33.3333333333333,37.5381986716953,38.8888888888889,44.0521968010201,44.4444444444444,47.5840372707596,50,0,-7.62036465178474,0,-14.7518238027346,0,-12.5690222020763,0,-14.4500001250795,0,-19.25,0,-14.4500002668114,0,-12.5690222069894,0,-14.7518238707002,0,-7.62036475452868,0,0.00969242265872879,0.00337289300069529,0.00988618446518758,0,0.0101488485664064,0.00510872124980744,0.0095725911832139,0.0046026504640607,0.00862163070909641,0.00821181274670187,0.00780199475117676,0.0118209748935342,0.00685103428550024,0.0113149040508388,0.00627477691265268,0.0164236254529639,0.00653744101760828,0.013050732556145,0.00673120282443111,0.00183009786129072,0.000794374637504284,-0.00168078006621064,0,-0.00979663360015141,-0.0134829192745917,-0.0175221425672535,-0.0192258219195967,-0.0198292235099105,-0.0172930437188211,-0.0198292234360057,-0.0192258218575196,-0.0175221424815338,-0.0134829192456778,-0.00979663356569922,0,-0.0016807800484002,0.000794374610462956,0.00183009784782612,3,15,0,2,4,6,8,10,12,14,16,0,1,3,5,7,9,11,13,15,17,1,3,5,7,9,11,13,15,2,4,6,8,10,12,14,16,2,4,6,8,10,12,14,16,18,1,3,5,7,9,11,13,15,17,18,2,4,6,8,10,12,14,16,3,5,7,9,11,13,15,17
-0.9525,-0.8645,-0.8315,-0.2785,-0.1835,19,35,9,0,2.23274299890009,5.32556616303957,5.55555555555556,11.1111111111111,13.3165500257134,16.6666666666667,18.3793756232836,22.2222222222222,25,27.7777777777778,31.6206243459711,33.3333333333333,36.6834500460369,38.8888888888889,44.4444444444444,44.6744337289986,47.7672569157244,50,0,-9.65586571371676,-19.0590299795587,0,0,-20.375223251618,0,-11.9618347916548,0,-5.33333333333333,0,-11.9618347271044,0,-20.3752233044304,0,0,-19.0590302074005,-9.65586604303473,0,0.0894503490302786,0.0418956060549718,0,0.0895916682477752,0.0897550660688917,-0.00751739829312882,0.0892549885189422,0.0586978132565132,0.0879733430760367,0.086315897678497,0.0846584520999188,0.11393398195243,0.0833768066578072,0.1801491938922,0.0828767291230735,0.0830401269491606,0.172631796539134,0.130736191003594,0.0831814461672412,0.0225960194285831,0.0127484006630167,0,-0.00348259963140187,-0.0341835970387434,-0.0490442121354085,-0.0757406233159023,-0.0850305607227329,-0.101402683864747,-0.105267542714663,-0.101402683765341,-0.085030560670638,-0.0757406231891012,-0.0490442116170518,-0.0341835967438347,-0.00348259917755795,0,0.0127484007599417,0.0225960199613881,2,16,0,3,4,6,8,10,12,14,15,0,1,2,5,7,9,11,13,16,17,1,2,5,7,9,11,13,16,3,4,6,8,10,12,14,15,3,4,6,8,10,12,14,15,18,1,2,5,7,9,11,13,16,17,18,3,4,6,8,10,12,14,15,2,5,7,9,11,13,16,17
-0.8215,-0.9265,-0.2095,-0.9275,-0.9615,19,35,9,0,2.65338049146934,5.55555555555556,6.56985113112008,11.1111111111111,12.8165236208504,16.6666666666667,18.4375516652355,22.2222222222222,25,27.7777777777778,31.5624483813307,33.3333333333333,37.1834766823095,38.8888888888889,43.4301489010029,44.4444444444444,47.3466195612525,50,0,-9.91904059760693,0,-19.3639490322277,0,-13.8086491741851,0,-16.873996556544,0,-23.75,0,-16.8739964432434,0,-13.8086497599135,0,-19.3639489916742,0,-9.91904042250565,0,0.0193733838042441,0.00698853089543605,0.0195368709339154,0,0.0197762391590251,0.0153825751252879,0.0193579704476848,0.0137070219608824,0.0186726490673762,0.0183804984060202,0.018088348292468,0.0230539751426233,0.017403026907173,0.0213784221950036,0.0169847582357105,0.0367609958009743,0.0172241264592938,0.0297724654325648,0.0173876135886027,0.00395659115876544,0.00185397055991827,-0.00156068436828461,0,-0.0123719781543158,-0.0165671494930618,-0.0200755450283859,-0.0214461930173361,-0.0222769221863468,-0.0192669138443472,-0.0222769223094495,-0.0214461932198595,-0.0200755449798159,-0.0165671490276813,-0.0123719777468148,0,-0.00156068446218822,0.0018539702961369,0.0039565906246944,3,15,0,2,4,6,8,10,12,14,16,0,1,3,5,7,9,11,13,15,17,1,3,5,7,9,11,13,15,2,4,6,8,10,12,14,16,2,4,6,8,10,12,14,16,18,1,3,5,7,9,11,13,15,17,18,2,4,6,8,10,12,14,16,3,5,7,9,11,13,15,17
