-0.8125,-0.3815,-0.5865,-0.4315,-0.3065,11,19,5,0,3.79101868987172,10,13.7011734309257,20,25,30,36.2988266896483,40,46.2089814260095,50,0,-11.9081479551911,0,-12.8262263578208,0,-8.75,0,-12.8262263105562,0,-11.9081477127805,0,-0.00748226961699628,0.000205151302450579,-0.00689857368933138,0,-0.00441095460225655,-0.00324763882928222,-0.00208432317371846,-0.00649527762457243,0.000403295888051752,-0.00670042870522884,0.000986991809756757,-0.0186708148633566,-0.0136999633926801,-0.00709674273560386,0,0.000148630197519071,0.00174370679313954,0.000148630216727677,0,-0.00709674253062432,-0.0136999630864314,-0.0186708143448729,3,7,0,2,4,6,8,0,1,3,5,7,9,1,3,5,7,2,4,6,8,2,4,6,8,10,1,3,5,7,9,10,2,4,6,8,3,5,7,9
-0.8885,-0.8505,-0.2725,-0.7165,-0.9705,11,19,5,0,4.48832637319754,10,14.1518645322395,20,25,30,35.8481354665978,40,45.5116735174216,50,0,-16.0539974645193,0,-11.6540527200432,0,-22.1666666666667,0,-11.65405271879,0,-16.0539977360974,0,-0.0115617420493795,0.0119597904208462,-0.0110491448851035,0,-0.00816950911219428,-0.00765438841305588,-0.00713926771001829,-0.0153087768285697,-0.00425963193643355,-0.0272685680993468,-0.00374703476833687,-0.0323271755787547,-0.0224558752854444,-0.00990802014068708,0,-0.000978596383061157,-0.00391341453438073,-0.000978596381255122,0,-0.00990802019903006,-0.02245587544591,-0.0323271760899764,3,7,0,2,4,6,8,0,1,3,5,7,9,1,3,5,7,2,4,6,8,2,4,6,8,10,1,3,5,7,9,10,2,4,6,8,3,5,7,9
-0.4915,-0.3345,-0.3765,-0.4985,-0.4665,11,19,5,0,5.11904028187555,10,14.9988420560142,20,25,30,35.0011580071089,40,44.8809597307674,50,0,-9.02781961853891,0,-9.7911745874155,0,-12,0,-9.79117456059329,0,-9.02781960684371,0,-0.00898162340101196,0.00071924784404744,-0.00794198901878388,0,-0.0041972645446254,-0.003051608084439,-0.00190595174747502,-0.00610321617466972,0.00183877271330124,-0.00682246404361866,0.00287840709430846,-0.0238579721118181,-0.0158426873065813,-0.00892800323773392,0,-0.00117048278529428,-0.00154345801780826,-0.00117048278682501,0,-0.00892800309032319,-0.0158426871256908,-0.023857971858308,3,7,0,2,4,6,8,0,1,3,5,7,9,1,3,5,7,2,4,6,8,2,4,6,8,10,1,3,5,7,9,10,2,4,6,8,3,5,7,9
-0.0305,-0.6765,-0.7895,-0.2765,-0.7105,11,19,5,0,8.01080713166764,10,15.7318319113178,20,25,30,34.2681681351883,40,41.9891927134515,50,0,-9.7359602389987,0,-16.2891871496316,0,-14.1666666666667,0,-16.2891872133536,0,-9.73596060165424,0,-0.00699291142683611,-0.00341162099984115,-0.00548431719104032,0,-0.00306841468506063,-0.00195567897415524,-0.000842943459281202,-0.00391135795086044,0.00157295902677839,-0.000499736914083098,0.00308155323554758,-0.0141373409813148,-0.00731397843510413,-0.00640258993663679,0,-0.00164682016414869,-0.000457436467250456,-0.00164682015653327,0,-0.00640258993555782,-0.00731397839756315,-0.0141373407230564,3,7,0,2,4,6,8,0,1,3,5,7,9,1,3,5,7,2,4,6,8,2,4,6,8,10,1,3,5,7,9,10,2,4,6,8,3,5,7,9
-0.8285,-0.9145,-0.5935,-0.9805,-0.1135,11,19,5,0,4.3710212887541,10,15.7152751947669,20,25,30,34.2847248967015,40,45.628978534915,50,0,-15.1680400104307,0,-17.991100505236,0,-10,0,-17.9911004519962,0,-15.1680404733955,0,-0.0144202372824239,-0.00318134175371141,-0.0138918791262852,0,-0.0117078895812009,-0.0101360675276848,-0.00856424558745467,-0.0202721348956392,-0.00638025605455059,-0.0170907938034329,-0.00585189789322416,-0.024677498372319,-0.0183042137245776,-0.0114614571723073,0,0.00290195365971935,0.0063314777896547,0.00290195369393899,0,-0.0114614570759026,-0.0183042136318319,-0.024677498524063,3,7,0,2,4,6,8,0,1,3,5,7,9,1,3,5,7,2,4,6,8,2,4,6,8,10,1,3,5,7,9,10,2,4,6,8,3,5,7,9
-0.3515,-0.6335,-0.3485,-0.6925,-0.3915,11,19,5,0,5.92110858354937,10,15.4342545781785,20,25,30,34.5657453665099,40,44.07889138468,50,0,-9.52731360599163,0,-11.4534910034675,0,-12.25,0,-11.4534910253419,0,-9.52731364876076,0,-0.00824529653832003,-0.000842780032423549,-0.00710581439368807,0,-0.00376518340840697,-0.00254515458501217,-0.00132512564245776,-0.00509030916369092,0.00201550535415179,-0.00424752913234013,0.00315498749978256,-0.0204514601238486,-0.0129998269058659,-0.00850973345033802,0,-0.00141952216021179,-0.00124619435452906,-0.00141952216531529,0,-0.00850973357913697,-0.0129998270600895,-0.0204514603754406,3,7,0,2,4,6,8,0,1,3,5,7,9,1,3,5,7,2,4,6,8,2,4,6,8,10,1,3,5,7,9,10,2,4,6,8,3,5,7,9
-0.0105,-0.4795,-0.0955,-0.8315,-0.5005,11,19,5,0,8.78347612457135,10,17.2618592845266,20,25,30,32.7381407862961,40,41.2165235922297,50,0,-6.78448287987594,0,-11.1064921640573,0,-15.25,0,-11.1064920029012,0,-6.78448317608272,0,-0.0140047409218901,-0.0041234643223994,-0.0116310474574947,0,-0.0075826385770433,-0.00627302175112562,-0.00496340519057118,-0.0125460436863957,-0.000914996274760003,-0.00842257958920074,0.00145869716253447,-0.0321508820305641,-0.0139125801783734,-0.0121600087505107,0,-0.00241965765960811,-0.00501393024619269,-0.00241965757205871,0,-0.0121600088994662,-0.0139125800657023,-0.0321508820898677,3,7,0,2,4,6,8,0,1,3,5,7,9,1,3,5,7,2,4,6,8,2,4,6,8,10,1,3,5,7,9,10,2,4,6,8,3,5,7,9
-0.6985,-0.6275,-0.3565,-0.6515,-0.8335,11,19,5,0,4.49530017251285,10,14.7772863919412,20,25,30,35.2227131747973,40,45.5046998397301,50,0,-12.5242678910173,0,-11.3358164472948,0,-19.25,0,-11.3358164165035,0,-12.5242678676881,0,-0.011154487479721,0.00388287367962556,-0.0104964035156074,0,-0.00733361256941197,-0.00665109121799411,-0.00596856816892136,-0.01330218281219,-0.0028057770739819,-0.0171850567857928,-0.00214769311043481,-0.0277489874203932,-0.0195976352121435,-0.00999376445326012,0,-0.00139675141319546,-0.00402779680717002,-0.00139675107198869,0,-0.00999376601387541,-0.0195976378943296,-0.0277489909950567,3,7,0,2,4,6,8,0,1,3,5,7,9,1,3,5,7,2,4,6,8,2,4,6,8,10,1,3,5,7,9,10,2,4,6,8,3,5,7,9
-0.9525,-0.8645,-0.8315,-0.2785,-0.1835,11,19,5,0,4.10168887271296,10,15.449739929461,20,25,30,34.5502598407718,40,45.8983113852699,50,0,-15.9919415003344,0,-17.8815625440517,0,-5.33333333333333,0,-17.8815621616628,0,-15.9919407564451,0,-0.0429937977575278,-0.00491039529885637,-0.0425235394441275,0,-0.0403806243131919,-0.0375703854618658,-0.0347601460407738,-0.075140770637079,-0.032617230816895,-0.0702303742469037,-0.0321469725111977,-0.05015273402377,-0.0371588049877953,-0.0200839305209457,0,0.0131742094349988,0.0203538992192995,0.0131742089953535,0,-0.020083931355654,-0.0371588067026076,-0.0501527352333006,3,7,0,2,4,6,8,0,1,3,5,7,9,1,3,5,7,2,4,6,8,2,4,6,8,10,1,3,5,7,9,10,2,4,6,8,3,5,7,9
-0.8215,-0.9265,-0.2095,-0.9275,-0.9615,11,19,5,0,4.91918041092287,10,14.9400597695459,20,25,30,35.0599396188504,40,45.0808196154737,50,0,-16.3753793993921,0,-11.2525700871024,0,-23.75,0,-11.2525700348261,0,-16.3753793384496,0,-0.0164482583809824,0.0162249534442324,-0.0158974806919415,0,-0.0126582474201625,-0.0120861980005204,-0.011514145193307,-0.0241723972735414,-0.00827491170717209,-0.04039735257738,-0.00772413401903689,-0.0412757848575721,-0.0280428931825668,-0.0133513259031157,0,0.000117680939833777,-0.00464026815998115,0.0001176818036938,0,-0.0133513292346686,-0.0280428985934696,-0.0412757922608575,3,7,0,2,4,6,8,0,1,3,5,7,9,1,3,5,7,2,4,6,8,2,4,6,8,10,1,3,5,7,9,10,2,4,6,8,3,5,7,9
