-0.1615,-0.9065,-0.8265,-0.2845,-0.1535,13,23,6,0,6.878952322162,8.33333333333333,13.8350382286792,16.6666666666667,20.0326706470277,25,29.96732932771,33.3333333333333,36.1649620352824,41.6666666666667,43.1210477204003,50,0,-11.0755915189251,0,-20.2639871303277,0,-8.69468386201774,0,-8.69468381941791,0,-20.2639873728276,0,-11.0755914140914,0,-0.044509198826834,-0.0228235278412249,-0.0433294669604835,0,-0.0415169320995867,-0.037165829624397,-0.0385881772450558,-0.0400105245534691,-0.0356594224687291,-0.0771763530092593,-0.0338468876790079,-0.0543528257976538,-0.0326671558087903,-0.0383654312068822,-0.0207784707739806,-0.0176893529832279,0,0.00761106922039902,0.0126691890854141,0.0119680833872396,0.0126691890384364,0.00761106937180158,0,-0.0176893515586371,-0.0207784691809413,-0.0383654290112169,3,9,0,2,4,6,8,10,0,1,3,5,7,9,11,1,3,5,7,9,2,4,6,8,10,2,4,6,8,10,12,1,3,5,7,9,11,12,2,4,6,8,10,3,5,7,9,11
-0.6785,-0.6755,-0.2145,-0.7695,-0.1955,13,23,6,0,4.03995996717927,8.33333333333333,12.1243529410794,16.6666666666667,20.9230800736394,25,29.076920103302,33.3333333333333,37.8756469198342,41.6666666666667,45.9600399910926,50,0,-11.4618669695463,0,-11.8550687947025,0,-14.0966807521493,0,-14.0966809069126,0,-11.8550686033996,0,-11.4618670590713,0,-0.0075570382005151,0.000628135121085275,-0.00688753965281786,0,-0.0043375367677837,-0.00307253361838743,-0.00339786960066192,-0.00372320602794745,-0.00245820241116599,-0.00679573999246799,9.18005595866782E-05,-0.00742387558307808,0.000761299108969826,-0.0202333002324965,-0.0142340493723098,-0.00834806199520637,0,-0.00390726595588448,-0.00600915690196484,-0.0077273469321601,-0.00600915691134835,-0.0039072658061811,0,-0.0083480624685697,-0.014234050392776,-0.0202333017701929,3,9,0,2,4,6,8,10,0,1,3,5,7,9,11,1,3,5,7,9,2,4,6,8,10,2,4,6,8,10,12,1,3,5,7,9,11,12,2,4,6,8,10,3,5,7,9,11
-0.3935,-0.5535,-0.9725,-0.9125,-0.6605,13,23,6,0,5.60329982044672,8.33333333333333,12.1386775954288,16.6666666666667,20.4858152241504,25,29.5141846464121,33.3333333333333,37.8613222298695,41.6666666666667,44.396699990599,50,0,-9.48534435721995,0,-18.350316504625,0,-21.5620421622192,0,-21.5620420520653,0,-18.3503167842906,0,-9.48534462118141,0,-0.00840359227493622,-0.00558510264366317,-0.00728152550663774,0,-0.00563115192534398,-0.00475524613197086,-0.00499314645026895,-0.00523104803994139,-0.00435514095872988,-0.00998629373898787,-0.00270476736642151,-0.00440119057830384,-0.00158270059151,-0.0124907614069948,-0.00743841418870165,-0.00660201727649444,0,-0.00626714595241754,-0.00958811474663181,-0.0121589895935069,-0.00958811475404066,-0.0062671460206567,0,-0.00660201759065603,-0.0074384145531141,-0.012490762100996,3,9,0,2,4,6,8,10,0,1,3,5,7,9,11,1,3,5,7,9,2,4,6,8,10,2,4,6,8,10,12,1,3,5,7,9,11,12,2,4,6,8,10,3,5,7,9,11
-0.2795,-0.0575,-0.0765,-0.6635,-0.0905,13,23,6,0,7.90964259123824,8.33333333333333,15.7301395960388,16.6666666666667,21.6904227495634,25,28.3095772435601,33.3333333333333,34.2698603136897,41.6666666666667,42.0903569667959,50,0,-4.02567062405859,0,-5.55562510746117,0,-10.4762376730794,0,-10.4762376643833,0,-5.55562527154934,0,-4.02567038316375,0,-0.0350989232070749,-0.00679468683513827,-0.0313668808649193,0,-0.0234598525688492,-0.0187127079193964,-0.0199768304471083,-0.0212409536780236,-0.0164938083026474,-0.0399536611256222,-0.00858678017838815,-0.0331589721208487,-0.00485473740437358,-0.119728483106708,-0.0542838442523126,-0.0511349794058276,0,-0.0017685482778837,-0.0103503492432567,-0.0113280655055294,-0.0103503493605224,-0.00176854881393446,0,-0.0511349778681527,-0.0542838397583331,-0.119728483918017,3,9,0,2,4,6,8,10,0,1,3,5,7,9,11,1,3,5,7,9,2,4,6,8,10,2,4,6,8,10,12,1,3,5,7,9,11,12,2,4,6,8,10,3,5,7,9,11
-0.5855,-0.9865,-0.7255,-0.8385,-0.1565,13,23,6,0,4.3556896711639,8.33333333333333,11.6005767578899,16.6666666666667,21.5469108953352,25,28.4530891096999,33.3333333333333,38.3994234179435,41.6666666666667,45.6443104203527,50,0,-12.007727599001,0,-21.5656111574885,0,-14.8240618947091,0,-14.8240619054469,0,-21.5656111994919,0,-12.0077273713417,0,0.000957360045758572,-0.00418175235400024,0.00164636769620705,0,0.00295589172199326,0.00373929000291375,0.00357458959312754,0.00340988961180292,0.00419328744381492,0.00714917966737858,0.00550281143607655,0.0113309316091014,0.00619181908511158,-0.00734262889681236,-0.00591222656325302,-0.00668178599572711,0,-0.00723869372784385,-0.00788089028849708,-0.00967133335159683,-0.00788089035755757,-0.00723869376174423,0,-0.00668178580611092,-0.00591222617520567,-0.0073426284027049,3,9,0,2,4,6,8,10,0,1,3,5,7,9,11,1,3,5,7,9,2,4,6,8,10,2,4,6,8,10,12,1,3,5,7,9,11,12,2,4,6,8,10,3,5,7,9,11
-0.9795,-0.8005,-0.1355,-0.7155,-0.6915,13,23,6,0,3.49565738274959,8.33333333333333,11.1116564731875,16.6666666666667,19.1117287004347,25,30.8882713277518,33.3333333333333,38.8883437465191,41.6666666666667,46.504342614657,50,0,-14.3366096554584,0,-15.1861503311856,0,-14.0395276553205,0,-14.0395276054057,0,-15.1861508247871,0,-14.3366096636472,0,-0.00260665055675405,-0.000309824663343095,-0.00214351263737509,0,-0.000406184494655645,0.000313258083404253,0.000180301765916675,4.73458425563698E-05,0.000766787986372195,0.000360604430338689,0.00250411601766176,0.000670429798337173,0.00296725393711979,-0.0157820281863636,-0.0116584937264268,-0.00743826504968864,0,-0.00588849324038175,-0.00725133018445257,-0.00923584084359859,-0.00725133024173971,-0.00588849347934943,0,-0.00743826483505154,-0.0116584927810338,-0.0157820268153776,3,9,0,2,4,6,8,10,0,1,3,5,7,9,11,1,3,5,7,9,2,4,6,8,10,2,4,6,8,10,12,1,3,5,7,9,11,12,2,4,6,8,10,3,5,7,9,11
-0.2545,-0.6265,-0.8495,-0.9745,-0.9165,13,23,6,0,6.04029908698926,8.33333333333333,11.6578238832928,16.6666666666667,19.8012385190678,25,30.1987611284332,33.3333333333333,38.3421762145297,41.6666666666667,43.95970077371,50,0,-8.49999468815271,0,-17.2855660643913,0,-23.5035437087922,0,-23.5035437822928,0,-17.2855659373841,0,-8.49999490894972,0,-0.0121103186538531,-0.00552970824081008,-0.0107605239174125,0,-0.0091141698450102,-0.00847071969901522,-0.00863721589524553,-0.00880371124517857,-0.00816026197199747,-0.017274430780854,-0.00651390790899716,-0.0117447231406703,-0.00516411317649021,-0.0154000887557542,-0.00714668642221748,-0.00590421056600759,0,-0.00522996341746103,-0.00938064937809048,-0.0122214149622464,-0.0093806493669664,-0.00522996346985946,0,-0.00590421027480672,-0.00714668588348626,-0.0154000879668471,3,9,0,2,4,6,8,10,0,1,3,5,7,9,11,1,3,5,7,9,2,4,6,8,10,2,4,6,8,10,12,1,3,5,7,9,11,12,2,4,6,8,10,3,5,7,9,11
-0.00249999999999995,-0.6355,-0.2055,-0.7885,-0.1975,13,23,6,0,7.20134531897591,8.33333333333333,14.6294722810154,16.6666666666667,21.6738520559663,25,28.3261479553537,33.3333333333333,35.370527850108,41.6666666666667,42.7986548267384,50,0,-6.43595974649064,0,-9.38465340580357,0,-13.5614770202087,0,-13.5614770352077,0,-9.38465340137011,0,-6.43595949248246,0,-0.0181124630954542,-0.00503975155968838,-0.0159871238645838,0,-0.0117517880007643,-0.00883349741233981,-0.00959956044389349,-0.0103656226002498,-0.0074473329092265,-0.0191991198452289,-0.00321199709648485,-0.0141593682981088,-0.00108665782473849,-0.0387099663571832,-0.0191249988625671,-0.0164017107456624,0,-0.00317971989163895,-0.00771971691790346,-0.00921892582830156,-0.00771971686584902,-0.00317971981511959,0,-0.0164017094786682,-0.0191249976279324,-0.0387099641784973,3,9,0,2,4,6,8,10,0,1,3,5,7,9,11,1,3,5,7,9,2,4,6,8,10,2,4,6,8,10,12,1,3,5,7,9,11,12,2,4,6,8,10,3,5,7,9,11
-0.0435,-0.3975,-0.6965,-0.5415,-0.8945,13,23,6,0,7.4855181161054,8.33333333333333,12.6966810031426,16.6666666666667,21.2252349958769,25,28.7747650729448,33.3333333333333,37.3033189281471,41.6666666666667,42.5144819241258,50,0,-5.62254082712599,0,-13.6963485230834,0,-16.51560676788,0,-16.5156067046862,0,-13.6963486066699,0,-5.6225407685863,0,-0.0103680933673353,0.00343867270120403,-0.00783927760809572,0,-0.00547334211616068,-0.00409683385761589,-0.00445829589026347,-0.00481975825674472,-0.00344324964803905,-0.00891659199617567,-0.00107731415148501,-0.0123552644682219,0.00145150162049237,-0.0278539220096885,-0.0035562262743406,-0.00299749414017754,0,-0.00456048656488564,-0.00730987310522716,-0.00925889006175607,-0.0073098730764491,-0.00456048658859372,0,-0.00299749426567661,-0.00355622651479965,-0.0278539223651541,3,9,0,2,4,6,8,10,0,1,3,5,7,9,11,1,3,5,7,9,2,4,6,8,10,2,4,6,8,10,12,1,3,5,7,9,11,12,2,4,6,8,10,3,5,7,9,11
-0.0225,-0.7045,-0.4005,-0.9295,-0.8805,13,23,6,0,7.01536374123872,8.33333333333333,13.8922717047236,16.6666666666667,20.1979870214774,25,29.8020128997063,33.3333333333333,36.1077286354037,41.6666666666667,42.9846362682503,50,0,-7.1363243146813,0,-13.2328500661835,0,-21.0597260024661,0,-21.059726088205,0,-13.2328500927334,0,-7.13632429613735,0,-0.0264558482850614,-0.0115021780822513,-0.0245885936059223,0,-0.0217965565768972,-0.0199986856330665,-0.0205767835941912,-0.0211548771829255,-0.0193570106664233,-0.0411535608507254,-0.016564973740644,-0.0296513858435149,-0.0146977190591785,-0.0363944435661126,-0.0172089804393037,-0.0146032331606095,0,-0.00391730589723856,-0.0118125849085569,-0.0142704767003435,-0.011812584510127,-0.00391730600451198,0,-0.0146032294987075,-0.0172089760946104,-0.0363944358757882,3,9,0,2,4,6,8,10,0,1,3,5,7,9,11,1,3,5,7,9,2,4,6,8,10,2,4,6,8,10,12,1,3,5,7,9,11,12,2,4,6,8,10,3,5,7,9,11
